"Name","US foreign relations"
"Title","US involvement in other countries' armed conflicts"
"Date","June 25, 2024 at 3:56 PM (GMT)"
"Duration","3:04:00"
"Participant Count","352"
"Participant Limit","350"
"Exercise Type","Preference"
"",""
"Question ID","Participant ID","Thought A ID","Thought B ID","Vote","Timestamp"
"d43007ad-700d-4ed2-b51e-035e730eadad","0f08500c-385e-4639-8647-dafd362815d7","64063ad4-d84e-4316-967c-f1924d6bd23d","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","0f08500c-385e-4639-8647-dafd362815d7","64063ad4-d84e-4316-967c-f1924d6bd23d","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","6de051e8-1f2e-410b-a46f-01936ea2b7b5","40887df9-22c8-490a-ae31-7eeb2a85327e","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","0f08500c-385e-4639-8647-dafd362815d7","40887df9-22c8-490a-ae31-7eeb2a85327e","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","db5f7e77-cffc-448a-a94a-cf6bbaccf921","38dc0482-23dd-45e0-b396-6c80983354ef","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought A","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","66699ff3-bd26-4559-b854-0942d0b6688e","1fbbf098-9317-496c-8779-68121fb4c83f","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought A","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","db5f7e77-cffc-448a-a94a-cf6bbaccf921","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","db5f7e77-cffc-448a-a94a-cf6bbaccf921","64063ad4-d84e-4316-967c-f1924d6bd23d","f25670f2-6829-4a9f-b461-8414775c4dbd","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","66699ff3-bd26-4559-b854-0942d0b6688e","1fbbf098-9317-496c-8779-68121fb4c83f","f25670f2-6829-4a9f-b461-8414775c4dbd","Thought A","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","6de051e8-1f2e-410b-a46f-01936ea2b7b5","1fbbf098-9317-496c-8779-68121fb4c83f","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought A","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","fee145ef-cde6-43d0-af8c-d12d2210ff86","38dc0482-23dd-45e0-b396-6c80983354ef","40887df9-22c8-490a-ae31-7eeb2a85327e","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","66699ff3-bd26-4559-b854-0942d0b6688e","40887df9-22c8-490a-ae31-7eeb2a85327e","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought B","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","fee145ef-cde6-43d0-af8c-d12d2210ff86","38dc0482-23dd-45e0-b396-6c80983354ef","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:01 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","fee145ef-cde6-43d0-af8c-d12d2210ff86","064eece3-23b8-4fbe-9814-ff5ecd868f02","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","6de051e8-1f2e-410b-a46f-01936ea2b7b5","064eece3-23b8-4fbe-9814-ff5ecd868f02","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","fee145ef-cde6-43d0-af8c-d12d2210ff86","64063ad4-d84e-4316-967c-f1924d6bd23d","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","fee145ef-cde6-43d0-af8c-d12d2210ff86","40887df9-22c8-490a-ae31-7eeb2a85327e","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","66699ff3-bd26-4559-b854-0942d0b6688e","1fbbf098-9317-496c-8779-68121fb4c83f","40887df9-22c8-490a-ae31-7eeb2a85327e","Thought B","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","7e64bba4-d232-436b-981a-2c7779ab16b1","40887df9-22c8-490a-ae31-7eeb2a85327e","64063ad4-d84e-4316-967c-f1924d6bd23d","I agree with both","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","66699ff3-bd26-4559-b854-0942d0b6688e","38dc0482-23dd-45e0-b396-6c80983354ef","f25670f2-6829-4a9f-b461-8414775c4dbd","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","7e64bba4-d232-436b-981a-2c7779ab16b1","38dc0482-23dd-45e0-b396-6c80983354ef","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","7e64bba4-d232-436b-981a-2c7779ab16b1","40887df9-22c8-490a-ae31-7eeb2a85327e","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","7e64bba4-d232-436b-981a-2c7779ab16b1","1fbbf098-9317-496c-8779-68121fb4c83f","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","7e64bba4-d232-436b-981a-2c7779ab16b1","064eece3-23b8-4fbe-9814-ff5ecd868f02","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:02 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b198dff6-440f-4525-a380-6fe1b04effcc","40887df9-22c8-490a-ae31-7eeb2a85327e","ce6669e2-110b-4668-a97b-d042bfda3998","Thought A","June 25, 2024 at 4:03 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","35a4448d-fa9a-400b-8d08-d9f49aa1f39d","40887df9-22c8-490a-ae31-7eeb2a85327e","dd719d33-5214-4ab7-90d5-bd7c898ddaea","Thought B","June 25, 2024 at 4:03 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","35a4448d-fa9a-400b-8d08-d9f49aa1f39d","64063ad4-d84e-4316-967c-f1924d6bd23d","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","35a4448d-fa9a-400b-8d08-d9f49aa1f39d","38dc0482-23dd-45e0-b396-6c80983354ef","86a89481-9d47-4828-a5b3-ce4b04bba556","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","35a4448d-fa9a-400b-8d08-d9f49aa1f39d","7d910cd4-d3bf-4788-a43f-3b4e708d3b26","f25670f2-6829-4a9f-b461-8414775c4dbd","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","35a4448d-fa9a-400b-8d08-d9f49aa1f39d","1fbbf098-9317-496c-8779-68121fb4c83f","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b198dff6-440f-4525-a380-6fe1b04effcc","38dc0482-23dd-45e0-b396-6c80983354ef","ce6669e2-110b-4668-a97b-d042bfda3998","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b198dff6-440f-4525-a380-6fe1b04effcc","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2816e877-ea15-4aa5-9998-21d6926d0eea","1fbbf098-9317-496c-8779-68121fb4c83f","dd719d33-5214-4ab7-90d5-bd7c898ddaea","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","591e9042-830b-432d-98cf-86c05ff82f30","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","30f97dc2-e518-4fc7-af62-34136e823710","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b198dff6-440f-4525-a380-6fe1b04effcc","064eece3-23b8-4fbe-9814-ff5ecd868f02","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2816e877-ea15-4aa5-9998-21d6926d0eea","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2200510a-7f6d-4c67-8774-391e1822ef35","40887df9-22c8-490a-ae31-7eeb2a85327e","1fbbf098-9317-496c-8779-68121fb4c83f","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","591e9042-830b-432d-98cf-86c05ff82f30","38dc0482-23dd-45e0-b396-6c80983354ef","f25670f2-6829-4a9f-b461-8414775c4dbd","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2200510a-7f6d-4c67-8774-391e1822ef35","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b198dff6-440f-4525-a380-6fe1b04effcc","64063ad4-d84e-4316-967c-f1924d6bd23d","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2200510a-7f6d-4c67-8774-391e1822ef35","40887df9-22c8-490a-ae31-7eeb2a85327e","ce6669e2-110b-4668-a97b-d042bfda3998","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","591e9042-830b-432d-98cf-86c05ff82f30","30f97dc2-e518-4fc7-af62-34136e823710","375c656a-326f-4b21-b55c-2ae8249b3303","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","faefb80c-2bf0-46a3-b601-fa163d323618","ce6669e2-110b-4668-a97b-d042bfda3998","375c656a-326f-4b21-b55c-2ae8249b3303","Thought A","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2816e877-ea15-4aa5-9998-21d6926d0eea","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","Thought B","June 25, 2024 at 4:04 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","cb25a8ed-b86c-43bd-bac0-0a7707cc8660","7d910cd4-d3bf-4788-a43f-3b4e708d3b26","86a89481-9d47-4828-a5b3-ce4b04bba556","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2200510a-7f6d-4c67-8774-391e1822ef35","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","591e9042-830b-432d-98cf-86c05ff82f30","30f97dc2-e518-4fc7-af62-34136e823710","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","faefb80c-2bf0-46a3-b601-fa163d323618","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","ce6669e2-110b-4668-a97b-d042bfda3998","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","eb7b417d-8efd-4905-b901-ab0f955de2fd","064eece3-23b8-4fbe-9814-ff5ecd868f02","38dc0482-23dd-45e0-b396-6c80983354ef","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2200510a-7f6d-4c67-8774-391e1822ef35","9f4eb771-f37a-46cb-98c8-877fe786f5ee","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4718f846-4a18-4992-ba55-3d0b46dd398c","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","40887df9-22c8-490a-ae31-7eeb2a85327e","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4718f846-4a18-4992-ba55-3d0b46dd398c","8277d05d-95d0-471a-bf49-aea534e11bbe","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","cb25a8ed-b86c-43bd-bac0-0a7707cc8660","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","40887df9-22c8-490a-ae31-7eeb2a85327e","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2816e877-ea15-4aa5-9998-21d6926d0eea","40887df9-22c8-490a-ae31-7eeb2a85327e","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4718f846-4a18-4992-ba55-3d0b46dd398c","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","38dc0482-23dd-45e0-b396-6c80983354ef","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","faefb80c-2bf0-46a3-b601-fa163d323618","86a89481-9d47-4828-a5b3-ce4b04bba556","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","591e9042-830b-432d-98cf-86c05ff82f30","1fbbf098-9317-496c-8779-68121fb4c83f","064eece3-23b8-4fbe-9814-ff5ecd868f02","I disagree with both","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","e7a232a7-8ae0-427d-a21e-b482b50cf012","064eece3-23b8-4fbe-9814-ff5ecd868f02","38dc0482-23dd-45e0-b396-6c80983354ef","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4718f846-4a18-4992-ba55-3d0b46dd398c","8277d05d-95d0-471a-bf49-aea534e11bbe","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4718f846-4a18-4992-ba55-3d0b46dd398c","bac4c54f-bdcb-4985-b6c6-76a248926f0d","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","faefb80c-2bf0-46a3-b601-fa163d323618","bac4c54f-bdcb-4985-b6c6-76a248926f0d","f25670f2-6829-4a9f-b461-8414775c4dbd","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","cb25a8ed-b86c-43bd-bac0-0a7707cc8660","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","eb7b417d-8efd-4905-b901-ab0f955de2fd","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","3995bbc0-b619-4c1f-a9d0-0c3eb8035a5c","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","2816e877-ea15-4aa5-9998-21d6926d0eea","3995bbc0-b619-4c1f-a9d0-0c3eb8035a5c","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","faefb80c-2bf0-46a3-b601-fa163d323618","8277d05d-95d0-471a-bf49-aea534e11bbe","dd719d33-5214-4ab7-90d5-bd7c898ddaea","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","e7a232a7-8ae0-427d-a21e-b482b50cf012","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","dd719d33-5214-4ab7-90d5-bd7c898ddaea","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","eb7b417d-8efd-4905-b901-ab0f955de2fd","1fbbf098-9317-496c-8779-68121fb4c83f","86a89481-9d47-4828-a5b3-ce4b04bba556","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","cb25a8ed-b86c-43bd-bac0-0a7707cc8660","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","79c20d63-9375-4d6a-a947-62acb366aa79","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","8a2d5ede-f1ab-4bf9-b430-4d9e18c5ab92","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","10192602-55d8-4851-8ee8-774cee271021","f25670f2-6829-4a9f-b461-8414775c4dbd","064eece3-23b8-4fbe-9814-ff5ecd868f02","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b277f210-53b5-4a18-963d-1e453febb121","3995bbc0-b619-4c1f-a9d0-0c3eb8035a5c","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","08c92f33-2261-44f2-971a-4c5db0f15f02","30f97dc2-e518-4fc7-af62-34136e823710","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","eb7b417d-8efd-4905-b901-ab0f955de2fd","79c20d63-9375-4d6a-a947-62acb366aa79","733de0e5-6bb6-4063-9d6b-8af422d11e98","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","10192602-55d8-4851-8ee8-774cee271021","72f929d8-8f2e-45fa-b7d3-1424d17965e4","9f4eb771-f37a-46cb-98c8-877fe786f5ee","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b277f210-53b5-4a18-963d-1e453febb121","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","eb7b417d-8efd-4905-b901-ab0f955de2fd","dd719d33-5214-4ab7-90d5-bd7c898ddaea","8277d05d-95d0-471a-bf49-aea534e11bbe","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","08c92f33-2261-44f2-971a-4c5db0f15f02","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","79c20d63-9375-4d6a-a947-62acb366aa79","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b277f210-53b5-4a18-963d-1e453febb121","064eece3-23b8-4fbe-9814-ff5ecd868f02","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","850bc58b-9075-4758-8d47-ee5b2485e84e","ce6669e2-110b-4668-a97b-d042bfda3998","064eece3-23b8-4fbe-9814-ff5ecd868f02","These are similar","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","e7a232a7-8ae0-427d-a21e-b482b50cf012","6dc40914-164a-4dbc-8b1e-cf2bf180ff3e","7d910cd4-d3bf-4788-a43f-3b4e708d3b26","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","f2dcfedb-ff7e-42df-a73d-73c85bdf4807","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","86a89481-9d47-4828-a5b3-ce4b04bba556","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b277f210-53b5-4a18-963d-1e453febb121","eb036b47-4306-4b8b-ad67-d299fdeeaf03","9f4eb771-f37a-46cb-98c8-877fe786f5ee","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","8a2d5ede-f1ab-4bf9-b430-4d9e18c5ab92","ce6669e2-110b-4668-a97b-d042bfda3998","7d910cd4-d3bf-4788-a43f-3b4e708d3b26","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","b277f210-53b5-4a18-963d-1e453febb121","8277d05d-95d0-471a-bf49-aea534e11bbe","72f929d8-8f2e-45fa-b7d3-1424d17965e4","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","463361eb-a0d2-4bd3-8b47-d0448f2eff2f","54d809f6-13b1-4e8b-9cdf-0458acad4bd5","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","e7a232a7-8ae0-427d-a21e-b482b50cf012","7d910cd4-d3bf-4788-a43f-3b4e708d3b26","64063ad4-d84e-4316-967c-f1924d6bd23d","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4319bd7c-5fc3-4b5d-94d7-a5da83e13090","38dc0482-23dd-45e0-b396-6c80983354ef","40887df9-22c8-490a-ae31-7eeb2a85327e","Thought B","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","4319bd7c-5fc3-4b5d-94d7-a5da83e13090","6aa898f6-852f-4688-bf4c-8ee9a4d3fcc1","a9bfd94a-67fb-424f-9708-f965a1240bce","Thought A","June 25, 2024 at 4:05 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","850bc58b-9075-4758-8d47-ee5b2485e84e","a9b5607f-aef4-4b44-ba3b-1e338649bb8e","f3e4e3e4-2e4b-4c22-906b-a1a7e46b1182","Thought A","June 25, 2024 at 4:06 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","be657b32-a744-4083-8001-8898a810bc02","30f97dc2-e518-4fc7-af62-34136e823710","1fbbf098-9317-496c-8779-68121fb4c83f","Thought B","June 25, 2024 at 4:06 PM (GMT)"
"d43007ad-700d-4ed2-b51e-035e730eadad","f2dcfedb-ff7e-42df-a73d-73c85bdf4807","38dc0482-23dd-45e0-b396-6c80983354ef","7d910cd4-d3bf-4788-a43f-3b4e708d3b26","Thought A","June 25, 2024 at 4:06 PM (GMT)"
