"Name","Right to assemble"
"Title","Right to assemble"
"Date","June 25, 2024 at 3:38 PM (GMT)"
"Duration","3:22:00"
"Participant Count","363"
"Participant Limit","350"
"Exercise Type","Preference"
"",""
"Question ID","Participant ID","Thought A ID","Thought B ID","Vote","Timestamp"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","0058f8bf-aff4-48da-b27f-18bb053d278b","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","06ab99e6-da0c-4cfb-ba1c-437e069f2474","81cee59c-13da-45e4-ba2e-1db73ea59c94","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","06ab99e6-da0c-4cfb-ba1c-437e069f2474","cc098371-6da5-4908-9d35-bb1552edd689","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","b80e492e-fc06-4acb-b4e7-14489593afa9","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","0058f8bf-aff4-48da-b27f-18bb053d278b","b80e492e-fc06-4acb-b4e7-14489593afa9","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","81cee59c-13da-45e4-ba2e-1db73ea59c94","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Thought A","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","454434db-7167-4a37-a4d9-73ce4223e627","d54ec510-5890-4b76-9bfc-88e309a06de0","Thought A","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","06ab99e6-da0c-4cfb-ba1c-437e069f2474","93f332ca-365f-4fe8-ab0b-f8518f80f283","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","454434db-7167-4a37-a4d9-73ce4223e627","d54ec510-5890-4b76-9bfc-88e309a06de0","Thought A","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","06ab99e6-da0c-4cfb-ba1c-437e069f2474","730114f0-29d0-4d23-8655-5ed4e420769d","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","e3784a19-ff3b-42d2-8675-e4087ae25af4","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","454434db-7167-4a37-a4d9-73ce4223e627","76c9f8ed-411d-4c4e-a595-ec66f44628b5","I agree with both","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","06ab99e6-da0c-4cfb-ba1c-437e069f2474","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","de78a38a-2034-4118-a65f-9d2affa88f2c","300d349d-7167-40e6-95fb-1efd11da2e7a","Thought A","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","454434db-7167-4a37-a4d9-73ce4223e627","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","300d349d-7167-40e6-95fb-1efd11da2e7a","Thought B","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","06ab99e6-da0c-4cfb-ba1c-437e069f2474","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","d54ec510-5890-4b76-9bfc-88e309a06de0","06ab99e6-da0c-4cfb-ba1c-437e069f2474","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","14487e6d-b86e-48e1-b7ed-7555bb8f4326","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","76c9f8ed-411d-4c4e-a595-ec66f44628b5","692a2120-9219-4274-ba39-4726ef698173","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ef3e3298-c609-439c-b4cf-e2251f920141","81cee59c-13da-45e4-ba2e-1db73ea59c94","b80e492e-fc06-4acb-b4e7-14489593afa9","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","cc098371-6da5-4908-9d35-bb1552edd689","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","300d349d-7167-40e6-95fb-1efd11da2e7a","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","787265c7-01d1-4ad3-98a9-cf4ffedd474a","9de0d291-6b4b-40bb-9679-dacd17069e23","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","22e9911d-d24b-401a-ab1c-e9e86eb02072","de78a38a-2034-4118-a65f-9d2affa88f2c","14487e6d-b86e-48e1-b7ed-7555bb8f4326","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","61d0a556-1c74-47cc-b768-4607464a4c8b","300d349d-7167-40e6-95fb-1efd11da2e7a","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","64496b46-243c-4767-9670-afa5b01fa9c5","81cee59c-13da-45e4-ba2e-1db73ea59c94","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","0b6c1aa3-8af2-4441-8d9b-061aa44eaa0e","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","d54ec510-5890-4b76-9bfc-88e309a06de0","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","93f332ca-365f-4fe8-ab0b-f8518f80f283","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","f8dbb5db-135e-4069-935d-902ca323dfe0","730114f0-29d0-4d23-8655-5ed4e420769d","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","de78a38a-2034-4118-a65f-9d2affa88f2c","61d0a556-1c74-47cc-b768-4607464a4c8b","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","f8dbb5db-135e-4069-935d-902ca323dfe0","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","300d349d-7167-40e6-95fb-1efd11da2e7a","7e1ae455-0586-4993-8528-d2a554648e32","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","86a981ba-b01a-4284-95d6-55bac5c8f666","b80e492e-fc06-4acb-b4e7-14489593afa9","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","93f332ca-365f-4fe8-ab0b-f8518f80f283","730114f0-29d0-4d23-8655-5ed4e420769d","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","730114f0-29d0-4d23-8655-5ed4e420769d","9de0d291-6b4b-40bb-9679-dacd17069e23","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","61d0a556-1c74-47cc-b768-4607464a4c8b","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","de78a38a-2034-4118-a65f-9d2affa88f2c","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","06ab99e6-da0c-4cfb-ba1c-437e069f2474","86a981ba-b01a-4284-95d6-55bac5c8f666","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","61d0a556-1c74-47cc-b768-4607464a4c8b","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","f8dbb5db-135e-4069-935d-902ca323dfe0","93f332ca-365f-4fe8-ab0b-f8518f80f283","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","86a981ba-b01a-4284-95d6-55bac5c8f666","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","c4848b48-8421-4285-ae0a-7473cf0b01cc","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","f8dbb5db-135e-4069-935d-902ca323dfe0","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","0b6c1aa3-8af2-4441-8d9b-061aa44eaa0e","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","7e1ae455-0586-4993-8528-d2a554648e32","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","14487e6d-b86e-48e1-b7ed-7555bb8f4326","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","22e9911d-d24b-401a-ab1c-e9e86eb02072","14487e6d-b86e-48e1-b7ed-7555bb8f4326","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","81cee59c-13da-45e4-ba2e-1db73ea59c94","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","86a981ba-b01a-4284-95d6-55bac5c8f666","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","787265c7-01d1-4ad3-98a9-cf4ffedd474a","454434db-7167-4a37-a4d9-73ce4223e627","I disagree with both","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","300d349d-7167-40e6-95fb-1efd11da2e7a","787265c7-01d1-4ad3-98a9-cf4ffedd474a","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","e3784a19-ff3b-42d2-8675-e4087ae25af4","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","0058f8bf-aff4-48da-b27f-18bb053d278b","e3784a19-ff3b-42d2-8675-e4087ae25af4","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","cc098371-6da5-4908-9d35-bb1552edd689","93f332ca-365f-4fe8-ab0b-f8518f80f283","These are similar","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","86a981ba-b01a-4284-95d6-55bac5c8f666","0058f8bf-aff4-48da-b27f-18bb053d278b","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","c4848b48-8421-4285-ae0a-7473cf0b01cc","d54ec510-5890-4b76-9bfc-88e309a06de0","aafd0164-4796-4b3c-ab00-96ba748c2ccd","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","787265c7-01d1-4ad3-98a9-cf4ffedd474a","f8dbb5db-135e-4069-935d-902ca323dfe0","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","06ab99e6-da0c-4cfb-ba1c-437e069f2474","14487e6d-b86e-48e1-b7ed-7555bb8f4326","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","06ab99e6-da0c-4cfb-ba1c-437e069f2474","cc098371-6da5-4908-9d35-bb1552edd689","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","692a2120-9219-4274-ba39-4726ef698173","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","d54ec510-5890-4b76-9bfc-88e309a06de0","f8dbb5db-135e-4069-935d-902ca323dfe0","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","22e9911d-d24b-401a-ab1c-e9e86eb02072","787265c7-01d1-4ad3-98a9-cf4ffedd474a","692a2120-9219-4274-ba39-4726ef698173","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","730114f0-29d0-4d23-8655-5ed4e420769d","d54ec510-5890-4b76-9bfc-88e309a06de0","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","454434db-7167-4a37-a4d9-73ce4223e627","787265c7-01d1-4ad3-98a9-cf4ffedd474a","Thought A","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","06ab99e6-da0c-4cfb-ba1c-437e069f2474","787265c7-01d1-4ad3-98a9-cf4ffedd474a","Thought B","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","f8d2102e-009a-42ce-b6ed-68c9ab74315e","d54ec510-5890-4b76-9bfc-88e309a06de0","Thought B","June 25, 2024 at 3:42 PM (GMT)"
