"Name","Right to assemble"
"Title","Right to assemble"
"Date","June 25, 2024 at 3:38 PM (GMT)"
"Duration","3:22:00"
"Participant Count","363"
"Participant Limit","350"
"Exercise Type","Binary"
"",""
"Question ID","Participant ID","Thought ID","Vote","Timestamp"
"db8266fb-c4e8-409d-9d38-87f009b756be","140a1bd9-8069-47b5-abaa-b9da1e34b336","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6ab84310-dfd3-42f3-b768-1f3d9a3f5139","e3784a19-ff3b-42d2-8675-e4087ae25af4","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","140a1bd9-8069-47b5-abaa-b9da1e34b336","93f332ca-365f-4fe8-ab0b-f8518f80f283","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6ab84310-dfd3-42f3-b768-1f3d9a3f5139","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","140a1bd9-8069-47b5-abaa-b9da1e34b336","cc098371-6da5-4908-9d35-bb1552edd689","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","e3784a19-ff3b-42d2-8675-e4087ae25af4","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","140a1bd9-8069-47b5-abaa-b9da1e34b336","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","0058f8bf-aff4-48da-b27f-18bb053d278b","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","e3784a19-ff3b-42d2-8675-e4087ae25af4","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","140a1bd9-8069-47b5-abaa-b9da1e34b336","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","023d3571-9c96-446a-a7b2-c8d231c2c1cc","0058f8bf-aff4-48da-b27f-18bb053d278b","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","81cee59c-13da-45e4-ba2e-1db73ea59c94","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6375415c-a159-4e3b-b943-b89d378f4854","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","06ab99e6-da0c-4cfb-ba1c-437e069f2474","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","d54ec510-5890-4b76-9bfc-88e309a06de0","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6ab84310-dfd3-42f3-b768-1f3d9a3f5139","b80e492e-fc06-4acb-b4e7-14489593afa9","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","b80e492e-fc06-4acb-b4e7-14489593afa9","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","b4e51298-c569-4195-a656-03f9000830b8","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","06ab99e6-da0c-4cfb-ba1c-437e069f2474","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","60884f74-8978-456c-a351-47736f956618","692a2120-9219-4274-ba39-4726ef698173","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","b4e51298-c569-4195-a656-03f9000830b8","300d349d-7167-40e6-95fb-1efd11da2e7a","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","b4e51298-c569-4195-a656-03f9000830b8","93f332ca-365f-4fe8-ab0b-f8518f80f283","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6ab84310-dfd3-42f3-b768-1f3d9a3f5139","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","97d2d4b9-bf74-408c-8348-2a56774f9737","730114f0-29d0-4d23-8655-5ed4e420769d","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","d54ec510-5890-4b76-9bfc-88e309a06de0","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6ab84310-dfd3-42f3-b768-1f3d9a3f5139","93f332ca-365f-4fe8-ab0b-f8518f80f283","Disagree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","b4e51298-c569-4195-a656-03f9000830b8","e3784a19-ff3b-42d2-8675-e4087ae25af4","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","300d349d-7167-40e6-95fb-1efd11da2e7a","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","730114f0-29d0-4d23-8655-5ed4e420769d","Agree","June 25, 2024 at 3:41 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","b4e51298-c569-4195-a656-03f9000830b8","692a2120-9219-4274-ba39-4726ef698173","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","692a2120-9219-4274-ba39-4726ef698173","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","9de0d291-6b4b-40bb-9679-dacd17069e23","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","0058f8bf-aff4-48da-b27f-18bb053d278b","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","6d09b3bf-e8be-454d-8995-b63478d2ca4b","61d0a556-1c74-47cc-b768-4607464a4c8b","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","14487e6d-b86e-48e1-b7ed-7555bb8f4326","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","64496b46-243c-4767-9670-afa5b01fa9c5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","454434db-7167-4a37-a4d9-73ce4223e627","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ef3e3298-c609-439c-b4cf-e2251f920141","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","f8dbb5db-135e-4069-935d-902ca323dfe0","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","64496b46-243c-4767-9670-afa5b01fa9c5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","8fc574df-595f-4f78-8252-b364129ee7b6","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","64496b46-243c-4767-9670-afa5b01fa9c5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","752b445d-8e8d-4367-8059-85909feb3117","9de0d291-6b4b-40bb-9679-dacd17069e23","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","7e1ae455-0586-4993-8528-d2a554648e32","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","86a981ba-b01a-4284-95d6-55bac5c8f666","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","aafd0164-4796-4b3c-ab00-96ba748c2ccd","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","00e14b38-a443-41ff-81dd-8c09fe594d66","300d349d-7167-40e6-95fb-1efd11da2e7a","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","14487e6d-b86e-48e1-b7ed-7555bb8f4326","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","b80e492e-fc06-4acb-b4e7-14489593afa9","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d73e3343-1ef2-4390-a4da-f1aaecc2cb3e","aafd0164-4796-4b3c-ab00-96ba748c2ccd","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","d54ec510-5890-4b76-9bfc-88e309a06de0","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9721d1d8-9218-42bd-97eb-3a21cafa81ea","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","7e1ae455-0586-4993-8528-d2a554648e32","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","1b113237-4cdf-4b3e-92f2-c7984defed6d","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","8fc574df-595f-4f78-8252-b364129ee7b6","0058f8bf-aff4-48da-b27f-18bb053d278b","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","cc098371-6da5-4908-9d35-bb1552edd689","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","300d349d-7167-40e6-95fb-1efd11da2e7a","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ef3e3298-c609-439c-b4cf-e2251f920141","fdcd868b-5f5a-4b1a-a8c8-a60b5fc0d01b","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","692a2120-9219-4274-ba39-4726ef698173","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","de78a38a-2034-4118-a65f-9d2affa88f2c","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ecec1b33-2d08-4c4a-99bf-68e75bbb7937","d54ec510-5890-4b76-9bfc-88e309a06de0","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","d1127277-8d64-473e-9eb7-1ea75b8843af","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","7e1ae455-0586-4993-8528-d2a554648e32","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ef3e3298-c609-439c-b4cf-e2251f920141","787265c7-01d1-4ad3-98a9-cf4ffedd474a","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ecec1b33-2d08-4c4a-99bf-68e75bbb7937","06ab99e6-da0c-4cfb-ba1c-437e069f2474","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","8fc574df-595f-4f78-8252-b364129ee7b6","f8d2102e-009a-42ce-b6ed-68c9ab74315e","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7c8fb94c-3e4f-47fc-8ed2-e23feee26528","b80e492e-fc06-4acb-b4e7-14489593afa9","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d7343c10-a9e8-4fc0-ade9-0446f5374789","b80e492e-fc06-4acb-b4e7-14489593afa9","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","d54ec510-5890-4b76-9bfc-88e309a06de0","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","2c02fc42-f53a-48c8-8f03-cd83e7b43ef7","de78a38a-2034-4118-a65f-9d2affa88f2c","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ff9701c3-4fa4-4b09-a1c4-7ae05c274fce","de78a38a-2034-4118-a65f-9d2affa88f2c","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","b80e492e-fc06-4acb-b4e7-14489593afa9","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9aa2cfa4-3027-4eb8-ba70-73319750b969","0058f8bf-aff4-48da-b27f-18bb053d278b","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","de78a38a-2034-4118-a65f-9d2affa88f2c","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","8fc574df-595f-4f78-8252-b364129ee7b6","86a981ba-b01a-4284-95d6-55bac5c8f666","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ecec1b33-2d08-4c4a-99bf-68e75bbb7937","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","730114f0-29d0-4d23-8655-5ed4e420769d","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","2c02fc42-f53a-48c8-8f03-cd83e7b43ef7","9de0d291-6b4b-40bb-9679-dacd17069e23","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","7ff6db3d-561e-43e5-b013-2a87e928f57e","7e1ae455-0586-4993-8528-d2a554648e32","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","2c02fc42-f53a-48c8-8f03-cd83e7b43ef7","26176eb1-6cfa-4011-8e5a-3f3bc599ebe3","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","8fc574df-595f-4f78-8252-b364129ee7b6","9de0d291-6b4b-40bb-9679-dacd17069e23","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d11a519e-074f-4885-bad8-396994ca13f6","d9a67bf4-829b-4e11-9ba9-d0da31418527","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","2c02fc42-f53a-48c8-8f03-cd83e7b43ef7","f8dbb5db-135e-4069-935d-902ca323dfe0","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ff9701c3-4fa4-4b09-a1c4-7ae05c274fce","0058f8bf-aff4-48da-b27f-18bb053d278b","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","b80e492e-fc06-4acb-b4e7-14489593afa9","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ff9701c3-4fa4-4b09-a1c4-7ae05c274fce","14487e6d-b86e-48e1-b7ed-7555bb8f4326","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ef3e3298-c609-439c-b4cf-e2251f920141","d3e40b7c-2d20-404d-9b3a-31bd0e8c41b4","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","f1fa6367-1cd4-48db-b665-88d3ad10f70d","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d11a519e-074f-4885-bad8-396994ca13f6","26176eb1-6cfa-4011-8e5a-3f3bc599ebe3","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","2c02fc42-f53a-48c8-8f03-cd83e7b43ef7","d54ec510-5890-4b76-9bfc-88e309a06de0","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ecec1b33-2d08-4c4a-99bf-68e75bbb7937","81cee59c-13da-45e4-ba2e-1db73ea59c94","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","61d0a556-1c74-47cc-b768-4607464a4c8b","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ff9701c3-4fa4-4b09-a1c4-7ae05c274fce","454434db-7167-4a37-a4d9-73ce4223e627","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","730114f0-29d0-4d23-8655-5ed4e420769d","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","06ab99e6-da0c-4cfb-ba1c-437e069f2474","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d11a519e-074f-4885-bad8-396994ca13f6","86a981ba-b01a-4284-95d6-55bac5c8f666","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ff9701c3-4fa4-4b09-a1c4-7ae05c274fce","e858bcb8-ddd6-42b2-83b0-18ec5da7dc8d","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ecec1b33-2d08-4c4a-99bf-68e75bbb7937","76c9f8ed-411d-4c4e-a595-ec66f44628b5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","26176eb1-6cfa-4011-8e5a-3f3bc599ebe3","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","a3b96181-0929-44e4-90bb-b2b2ad8e2612","0058f8bf-aff4-48da-b27f-18bb053d278b","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","9e55c190-412c-4ac9-9f4d-90c9b1a04906","a2e99e7e-9ddf-48dc-afa5-f5c4d017c9c3","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","34433187-9fc6-4445-8670-88a8fd80b5e3","64496b46-243c-4767-9670-afa5b01fa9c5","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","ef3e3298-c609-439c-b4cf-e2251f920141","454434db-7167-4a37-a4d9-73ce4223e627","Disagree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","d11a519e-074f-4885-bad8-396994ca13f6","de78a38a-2034-4118-a65f-9d2affa88f2c","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","447df10c-bfdc-4efd-b221-f0830d7d8d92","7e1ae455-0586-4993-8528-d2a554648e32","Agree","June 25, 2024 at 3:42 PM (GMT)"
"db8266fb-c4e8-409d-9d38-87f009b756be","c4848b48-8421-4285-ae0a-7473cf0b01cc","0058f8bf-aff4-48da-b27f-18bb053d278b","Agree","June 25, 2024 at 3:42 PM (GMT)"
